Tipo de Publicacion;Titulo;Nombre de Publicacion;Estado;Ambito;Tipo;Autores;Ejercicio
ARTICULO;Effect of feeding frequency on growth and survival in juvenile gar Atractosteus tropicus Gill, 1863, in culture conditions;Latin American Journal of Aquatic Research                                                                                                                                                              ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Martinez Cardenas, L., Parra Parra, V. G., Ramos Resendiz, S., Hernandez Gonzalez, C., Espinosa Chaurand, L. D., Soria Barreto, M., Alvarez Gonzalez, C. A., Martinez Garcia, R.;2018
ARTICULO;Seasonal variation of the phytoplankton community in tuna farms in Bahia de La Paz, southern Gulf of California, Mexico;Latin American Journal of Aquatic Research                                                                                                                                                              ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Mucino Marquez, R. E., Garate Lizarraga, I., Lopez Cortes, D. J., Bustillos Guzman, J. J., Hernandez Sandoval, F. E.;2018
ARTICULO;Ciguatera in Mexico (19842013);Marine Drugs                                                                                                                                                                                            ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Nunez Vazquez, E. J., Almazan Becerril, A., Lopez Cortes, D. J., Heredia Tapia, A., Hernandez Sandoval, F. E., Band Schmidt, C. J., Bustillos Guzman, J. J., Garate Lizarraga, I., Garcia Mendoza, E., Salinas Zavala, C. A., Cordero Tapia, A.;2018
ARTICULO;Carotenoides. Que son y para que se usan;Ciencia                                                                                                                                                                                                 ;PUBLICADO;NACIONAL;ABRITRADOS;Quintana Lopez, A., Hurtado Oliva, M. A., Hernandez, C., Palacios Mechetnov, E.;2018
ARTICULO;Fecundidad en gonadas maduras de Haliotis fulgens y Haliotis corrugata (Vetigastropoda);Hidrobiologica                                                                                                                                                                                          ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Velez Arellano, N., Salgado Garcia, R. L., Garcia Dominguez, F. A., Lluch Cota, D. B., Sicard Gonzalez, M. T., Gutierrez Gonzalez, J. L.;2018
ARTICULO;VARIACION ESTACIONAL DEL CONTENIDO NUTRICIONAL DE LA DIETA DELBORREGO CIMARRON DEL DESIERTO (OVIS CANADENSIS WEEMSI), EN BAJACALIFORNIA SUR, MEXICO;Acta Zoologica Mexicana (nueva serie) 0065-1737                                                                                                                                                         ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Guerrero Cardenas, I., Alvarez Cardenas, S., Gallina Tessaro, S., Ramirez Orduna, R., Tovar Zamora, I.;2018
ARTICULO;Ecdysis triggering hormone receptors regulate male courtship behavior via antennal lobe interneurons in Drosophila;General and Comparative Endocrinology                                                                                                                                                                   ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Deshpande, S. A., Meiselman, M., Hice, R. H., Arensburger, P., Rivera Perez, C., Kim, D., Croft, R. L., Noriega, F. G., Adams, M. E.;2018
ARTICULO;Promocion del crecimiento de plantas de albahaca utilizando hongos micorrizicos arbusculares y una bacteria marina;Acta Universitaria                                                                                                                                                                                      ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Chiquito Contreras, R. G., Solis Palacios, R., Reyes Perez, J. J., Murillo Amador, B., Alejandre Rosas, J. A., Hernandez Montiel, L. G.;2018
ARTICULO;Population Dynamics of Benthic-Epiphytic Dinoflagellates on Two Macroalgae From Coral Reef Systems of the Northern Mexican Caribbean;Frontiers in Marine Science                                                                                                                                                                             ;PUBLICADO;INTERNACIONAL;ABRITRADOS;Irola Sansores, E. D., Delgado Pech, B., Garcia Mendoza, E., Nunez Vazquez, E. J., Olivos Ortiz, A., Almazan Becerril, A.;2018
ARTICULO;The protease-based compensatory mechanism to minimize the effect of dietary Soybean Trypsin Inhibitor in Litopenaeus vannamei;Aquaculture                                                                                                                                                                                             ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Rojo Arreola, L. C., Choquet, C., Cordova Murueta, J. H., Garcia Carreno, F. L.;2018
ARTICULO;Taxonomic profile of bacterial communities detected with 16S-rRNA in mature phototrophic and heterotrophic marine biofilms used for aquaculture;Ciencias Marinas                                                                                                                                                                                        ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Martinez Cordova, L. R., Martinez Porchas, M., Vargas Albores, F., Miranda Baeza, A., Mauricio Coelho, E., Porchas Cornejo, M. A., Cortes Jacinto, E., Mazorra Manzano, M. A.;2018
ARTICULO;Silver nanoparticles enhance survival of white spot syndrome virus infected Penaeus vannamei shrimps by activation of its immunological system;Fish and Shellfish Immunology                                                                                                                                                                           ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Ochoa Meza, A. R., Alvarez Sanchez, A. R., Romo Quinonez, C. R., Barraza Celis, A., Magallon Barajas, F. J., Chavez Sanchez, A., Garcia Ramos, J. C., Toledano Magana, Y., Bogdanchikova, N., Pestryakov, A., Mejia Ruiz, C. H.;2018
ARTICULO;Cronobacter sakasakii un peligro potencial para la salud proveniente de los alimentos;Revista de Aplicacion Cientifica y Tecnica                                                                                                                                                              ;PUBLICADO;INTERNACIONAL;ABRITRADOS;Cortes Sanchez, A. J., Espinosa Chaurand, L. D.;2018
ARTICULO;Legionella spp., A HAZARD TO HUMAN HEALTH;AgroProductividad                                                                                                                                                                                       ;PUBLICADO;NACIONAL;ABRITRADOS;Cortes Sanchez, A. J., Espinosa Chaurand, L. D.;2018
ARTICULO;BIOCONSERVACION, ALIMENTOS Y PESCADO;AgroProductividad                                                                                                                                                                                       ;PUBLICADO;NACIONAL;ABRITRADOS;Cortes Sanchez, A. J., Diaz Ramirez, M., Salgado Cruz, M. L. P.;2018
ARTICULO;ECTOPARASITES ASSOCIATED WITH A GREAT HORNED OWL NESTING (AVES: STRIGIDAE) POPULATION IN FRAGMENTED LANDSCAPE OF BAJA CALIFORNIA PENINSULA, MEXICO;Acta Zoologica Mexicana (nueva serie)                                                                                                                                                                   ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Bolanos Garcia, R., Rodriguez Estrella, R., Guzman Cornejo, C.;2018
ARTICULO;Viabilidad de esporas de hongos micorrizicos arbusculares y semillas de girasol para el establecimiento de la simbiosis micorrizica;Biotecnologia y Sustentabilidad                                                                                                                                                                         ;PUBLICADO;NACIONAL;ABRITRADOS;Vital Vilchis, I., Quinones Aguilar, E. E., Hernandez Montiel, L. G., Rincon Enriquez, G.;2018
